trial,subject,sequence,translation_error,rotation_error
trial_1,subject-1,01,0.04413761690678803,2.600085156345203
trial_1,subject-1,02,1.6142820665291004,97.90304134243489
trial_1,subject-1,03,0.05224002256427632,5.272071707279609
trial_1,subject-1,04,0.07679891610890215,29.200940702026195
trial_1,subject-1,05,0.060793741298740225,1.194438389850067
trial_2,subject-1,01,0.172555535746006,5.824042183704284
trial_2,subject-1,02,,
trial_2,subject-1,03,,
trial_2,subject-1,04,1.3151296977505873,135.0206494459093
trial_2,subject-1,05,0.15868262365697886,1.6142569871378052
trial_3,subject-1,01,0.2755855435049546,18.029527568340757
trial_3,subject-1,02,0.18275969788934912,1.9770626450529112
trial_3,subject-1,03,0.026593704732936856,0.7773571756651346
trial_3,subject-1,04,0.07948286219169486,9.607844843994267
trial_3,subject-1,05,0.1661422987832156,7.2903609747154166
