trial,subject,sequence,translation_error,rotation_error
trial_1,subject-1,01,2.7837041079818703,89.00517242981628
trial_1,subject-1,02,0.1494961768322,9.724639065725697
trial_1,subject-1,03,0.025049666165338887,1.4793081370601224
trial_1,subject-1,04,0.06087360698898436,4.570564529444941
trial_1,subject-1,05,0.05058394206154754,0.5441848278179797
trial_2,subject-1,01,2.0090050440080947,106.36211852600124
trial_2,subject-1,02,,
trial_2,subject-1,03,,
trial_2,subject-1,04,0.05845928853645587,21.051752886453343
trial_2,subject-1,05,0.04182805320298262,7.473620561207373
trial_3,subject-1,01,0.03491782648876379,0.6339898829307459
trial_3,subject-1,02,0.03234352320997528,1.7784452655087024
trial_3,subject-1,03,0.025105593843816294,0.7231311236756147
trial_3,subject-1,04,0.02519728374083824,2.0945532235081856
trial_3,subject-1,05,0.04027079246006579,2.789533008940454
