trial,subject,sequence,translation_error,rotation_error
trial_1,subject-1,01,2.7364311774687113,88.90765726982696
trial_1,subject-1,02,0.15872650290417847,8.819145010606093
trial_1,subject-1,03,0.0283665459121516,1.097003645789836
trial_1,subject-1,04,0.06076128992573955,12.606193728724023
trial_1,subject-1,05,0.0507349438162157,0.4639039741687858
trial_2,subject-1,01,0.14234138705581637,5.851156216068871
trial_2,subject-1,02,,
trial_2,subject-1,03,,
trial_2,subject-1,04,0.06291564339494837,8.789902167276217
trial_2,subject-1,05,0.041095138713448894,1.343234393806126
trial_3,subject-1,01,0.03642727523289275,1.0510437095205214
trial_3,subject-1,02,0.14453674291488686,1.971425235447655
trial_3,subject-1,03,0.023189937246470962,0.8461290205533507
trial_3,subject-1,04,0.022708261828287606,1.1581778325266274
trial_3,subject-1,05,0.04280732235819557,2.7109879712888407
